Timestamp,TEA,FLAVOR,MILK,ICE [Ice Level],SWEETNESS [Sweetness Level],Toppings,NAME,,Started,Completed
12/6/2022 20:24:45,BLK,ROSE,MILK,25%,50%,,anya 2,,TRUE,TRUE
12/6/2022 20:25:12,OLNG,"HNY, PCH",,0%,50%,BOBA,joanna,,TRUE,TRUE
12/6/2022 20:25:51,MTCH,,Oat,,,BOBA,taylor,,TRUE,TRUE
12/6/2022 20:26:31,JSMN,WNTML,MILK,25%,50%,BOBA,isabella,,TRUE,TRUE
12/6/2022 20:33:10,JSMN,"KQ, LYCH",,25%,50%,BOBA,ella,,TRUE,TRUE
12/6/2022 20:34:27,BLK,,MILK,50%,25%,"BOBA, LYCHEE",elizabeth,,TRUE,TRUE
12/6/2022 20:35:18,JSMN,"KQ, LYCH",,50%,50%,BOBA,zora,,TRUE,TRUE
12/6/2022 20:36:56,THAI,,MILK,50%,50%,BOBA,laura,,TRUE,TRUE
12/6/2022 20:39:18,JSMN,"MNGO, PSNFRT",,50%,50%,BOBA,phyllis ,,TRUE,TRUE
12/6/2022 20:39:44,JSMN,"MNGO, PSNFRT",,0%,50%,,phyllis 2 ,,TRUE,TRUE
12/6/2022 20:41:33,TARO,,MILK,0%,25%,BOBA,rose 1,,TRUE,TRUE
12/6/2022 20:42:22,BLK,ROSE,MILK,50%,50%,BOBA,rose 2,,TRUE,TRUE
12/6/2022 20:45:21,JSMN,WNTML,MILK,50%,100%,BOBA,marcella,,TRUE,TRUE
12/6/2022 20:45:54,JSMN,"MNGO, PSNFRT",,50%,100%,LYCHEE,hailey,,TRUE,TRUE
12/6/2022 21:00:01,OLNG,,MILK,25%,50%,LYCHEE,mira,,TRUE,TRUE
12/6/2022 21:01:58,BSL,,,,,LYCHEE,angie,,TRUE,TRUE
12/6/2022 21:02:27,BLK,,MILK,25%,25%,LYCHEE,payton,,TRUE,TRUE
12/6/2022 21:03:28,JSMN,"MNGO, PSNFRT",,25%,75%,LYCHEE,verna,,TRUE,TRUE
12/6/2022 21:04:17,OLNG,"KQ, LYCH",,25%,75%,POPPIN,verna 2,,TRUE,TRUE
12/6/2022 21:10:24,TARO,,MILK,,50%,,malia,,TRUE,TRUE
12/6/2022 21:10:56,TARO,,Oat,,50%,LYCHEE,matthew,,TRUE,TRUE
12/6/2022 21:11:20,TARO,,Oat,,50%,LYCHEE,matthew 2 ,,TRUE,TRUE
12/6/2022 21:12:13,OLNG,"HNY, PCH",,50%,50%,LYCHEE,zach,,TRUE,TRUE
12/6/2022 21:12:56,OLNG,"HNY, PCH",,50%,50%,LYCHEE,zach 2,,TRUE,TRUE
12/6/2022 21:14:23,THAI,,MILK,75%,75%,,emma,,TRUE,TRUE
12/6/2022 21:14:57,TARO,,MILK,,75%,LYCHEE,mira,,TRUE,TRUE
12/6/2022 21:15:11,TARO,,MILK,,75%,,mira 2,,TRUE,TRUE
12/6/2022 21:16:21,BLK,,,25%,0%,LYCHEE,mia,,TRUE,TRUE
12/6/2022 21:17:20,JSMN,"MNGO, PSNFRT",,50%,50%,LYCHEE,Paige,,TRUE,TRUE
12/6/2022 21:19:06,OLNG,ROSE,,25%,50%,LYCHEE,daniella,,TRUE,TRUE
12/6/2022 21:19:59,OLNG,"KQ, LYCH",,50%,25%,LYCHEE,alex,,TRUE,TRUE
12/6/2022 21:20:53,BLK,ROSE,,50%,75%,LYCHEE,alex 2,,TRUE,TRUE
12/6/2022 21:21:53,DTYMTCH,,Oat,,,,ryan,,TRUE,TRUE
12/6/2022 21:23:04,OLNG,"HNY, PCH",,25%,25%,,thomas,,TRUE,TRUE
12/6/2022 21:23:46,OLNG,,MILK,25%,50%,LYCHEE,jas,,TRUE,TRUE
12/6/2022 21:24:52,OLNG,"HNY, PCH",,0%,50%,LYCHEE,jas 2,,TRUE,TRUE
12/6/2022 21:26:02,BLK,ROSE,MILK,50%,50%,LYCHEE,emilio 1,,TRUE,TRUE
12/6/2022 21:26:43,MTCH,,MILK,,,,emilio 2 ,,TRUE,TRUE
12/6/2022 21:27:55,BLK,WNTML,MILK,25%,25%,LYCHEE,ash less lychee,,TRUE,TRUE
12/6/2022 21:28:55,BLK,PSNFRT,,,,LYCHEE,miles ,,TRUE,TRUE
12/6/2022 21:29:54,BLK,"MNGO, PSNFRT",,0%,75%,LYCHEE,miles sweet/ice same as 1,,TRUE,TRUE
12/6/2022 21:31:00,BSL,,,,,POPPIN,yifei 1,,TRUE,TRUE
12/6/2022 21:31:54,TARO,,MILK,,50%,LYCHEE,yifei 2 ,,TRUE,TRUE
12/6/2022 21:32:51,THAI,,MILK,0%,100%,LYCHEE,dante ,,TRUE,TRUE
12/6/2022 21:34:45,BSL,,MILK,,,POPPIN,yfae,,TRUE,TRUE
12/6/2022 21:35:59,TARO,,Almond,,0%,POPPIN,john,,TRUE,TRUE
12/6/2022 21:36:22,MTCH,,MILK,,,LYCHEE,andrew 1,,TRUE,TRUE
12/6/2022 21:37:05,TARO,,MILK,,,,andrew 2,,TRUE,TRUE
12/6/2022 21:37:56,THAI,,MILK,50%,50%,,soha,,TRUE,TRUE
12/6/2022 21:38:29,TARO,,MILK,,,,kiara,,TRUE,TRUE
12/6/2022 21:39:34,THAI,,MILK,50%,100%,LYCHEE,marissa,,TRUE,TRUE
12/6/2022 21:40:34,THAI,,MILK,25%,75%,,omar,,TRUE,TRUE
12/6/2022 21:43:33,THAI,,MILK,25%,25%,,maya,,TRUE,TRUE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
,,,,,,,,,FALSE,FALSE
